    2.07206273e+00       3.65706800e-01       9.90595318e-01      -2.78073378e-01      -3.56005013e-01       4.34577015e-02      -1.79398935e+00      -9.70178678e-03      -1.03405302e+00   
    1.27739006e-01      -2.70920113e-01       5.60347489e-01      -5.31675148e-02      -4.90701929e-01      -5.46895904e-01      -7.45714909e-02       7.61622042e-01      -1.34515854e-02   
    6.55772516e-01      -2.40858611e-01       9.90889720e-01      -1.02920974e+00       1.02475922e-01      -4.94554793e-01       3.73437227e-01       1.38382689e-01      -4.96334927e-01   
    1.19230679e+00      -1.64994430e+00       8.56337166e-01      -9.71127962e-01       8.83654680e-01      -6.67884503e-01      -2.21178833e-01       7.66289619e-01      -1.88452663e-01   
    1.19230679e+00      -1.64994430e+00       8.56337166e-01      -9.71127962e-01       8.83654680e-01      -6.67884503e-01      -2.21178833e-01       7.66289619e-01      -1.88452663e-01   
    2.87869686e-01      -1.12031407e+00       2.95101093e-01      -4.23466806e-01       1.01780931e+00       9.18030090e-01       1.35597120e-01       1.02504758e-01      -1.21313118e+00   
    1.41586837e+00      -2.77631592e-01       7.44045351e-01      -3.70322263e-01       4.77719657e-01       3.37023441e-01      -1.04554611e+00      -2.00088066e-01      -1.08106879e+00   
    7.50032226e-01      -3.78105105e-01       2.80573147e-01      -1.88965711e-01       1.28548548e+00      -4.67423956e-01      -5.61066516e-01      -9.07380376e-01       1.86850809e-01   
    7.50032226e-01      -3.78105105e-01       2.80573147e-01      -1.88965711e-01       1.28548548e+00      -4.67423956e-01      -5.61066516e-01      -9.07380376e-01       1.86850809e-01   
    2.34831321e+00      -1.01336390e+00      -7.18063097e-01      -1.49347312e+00       1.71849157e-01       4.21789324e-01      -8.54840085e-01       8.41514741e-01       2.96273773e-01   
   -5.52864305e-02      -5.12029782e-01       2.83610156e-01       8.06643803e-02      -3.57113859e-02      -8.71547668e-01      -2.53779498e-02       5.47741168e-01       5.87937512e-01   
   -9.58154967e-03      -3.86559635e-01       4.32524189e-01      -4.71118126e-01      -2.76350308e-01      -8.23795891e-01       4.80699676e-01       6.62909943e-01       3.91271703e-01   
   -2.03343352e+00      -1.37486115e+00       7.17288876e-01       3.43759220e+00       2.67776277e+00      -2.44556579e+00      -1.40415868e+00      -1.30290162e+00       1.72827691e+00   
   -2.03343352e+00      -1.37486115e+00       7.17288876e-01       3.43759220e+00       2.67776277e+00      -2.44556579e+00      -1.40415868e+00      -1.30290162e+00       1.72827691e+00   
    1.24544466e-01      -1.09957540e+00      -7.35167347e-01       3.82691503e-01       8.60112288e-01       5.85642694e-01      -5.07235970e-01       2.39463116e-01       1.49524653e-01   
   -1.22739355e+00       6.61567732e-01      -1.17149426e-01       2.09032346e-01       6.46577414e-01       1.29177186e+00       1.01836120e+00      -1.30814515e+00      -1.17462244e+00   
   -5.26706933e-01       8.65283432e-01       3.51213223e-01      -4.15235056e-01       3.63185765e-01       7.93376202e-01       9.41941989e-01      -1.22846920e+00      -1.14458943e+00   
   -8.98954253e-01       9.64220489e-01       8.55891854e-02       6.57970693e-02      -2.96356266e-01       2.20238346e-01       8.33157184e-01      -6.67864222e-01      -3.05827531e-01   
   -2.62025000e+00       2.52716438e+00       2.30739027e+00       1.16963191e+00       5.01536049e-02      -7.00137818e-01       1.45061809e+00      -2.57731798e+00      -1.60725246e+00   
   -1.23869210e+00      -7.60552103e-01       6.67285679e-01      -5.26013356e-02       1.65128547e+00      -5.94069339e-01       1.29129344e+00      -8.90733364e-01      -7.32163400e-02   
   -9.87648063e-01       9.88144036e-01      -1.29609973e+00      -1.23786759e+00      -3.59865645e-01      -2.50116557e-01       2.22551565e+00      -6.28278391e-01       1.54621629e+00   
   -1.58881738e+00       1.90728499e+00      -5.42309631e-01      -1.52422794e+00      -1.39030774e-01      -9.23670186e-01       3.11304532e+00      -1.76825421e+00       1.46597982e+00   
   -1.91265849e+00       2.95264226e+00       2.48565745e+00       9.54995569e-01      -3.23124081e-01       1.36327080e+00       9.57662919e-01      -2.62951818e+00      -3.84892825e+00   
